id,id_loc_1,id_loc_2,dist,time
18290,194,20,216.125,272.08
18291,200,20,138.484,229.66
18292,202,20,111.949,178.75
18293,206,20,239.072,254.95
18294,229,20,78.18,171.46
18295,233,20,266.782,360.0
18296,244,20,136.676,189.63
18297,245,20,291.141,353.06
18298,265,20,179.033,155.38
18299,269,20,283.042,329.99
18300,273,20,106.252,195.91
18301,274,20,256.788,247.02
18302,291,20,258.261,229.28
18303,296,20,244.463,312.28
18304,2,21,272.395,284.41
18305,14,21,212.041,324.4
18306,18,21,255.02,229.18
18307,24,21,162.165,198.1
18308,27,21,210.346,222.51
18309,34,21,183.887,236.54
18310,35,21,156.332,253.46
18311,44,21,66.71,137.53
18312,52,21,117.359,213.44
18313,55,21,186.599,234.12
18314,60,21,38.388,121.87
18315,63,21,316.503,243.65
18316,83,21,172.659,290.21
18317,105,21,92.795,113.58
18318,112,21,317.634,355.31
18319,114,21,285.087,296.33
18320,117,21,245.26,283.1
18321,129,21,52.173,106.3
18322,131,21,159.377,203.38
18323,144,21,198.392,182.99
18324,157,21,79.634,140.31
18325,160,21,103.78,193.24
18326,170,21,230.341,319.52
18327,173,21,302.364,230.0
18328,179,21,293.735,239.94
18329,195,21,248.121,256.69
18330,213,21,316.94,317.63
18331,215,21,252.641,312.44
18332,220,21,152.613,223.14
18333,221,21,75.769,142.48
18334,231,21,266.307,349.02
18335,233,21,300.268,293.06
18336,246,21,291.307,321.11
18337,255,21,109.472,156.88
18338,256,21,303.823,250.78
18339,260,21,177.809,237.05
18340,265,21,180.009,240.69
18341,269,21,236.842,302.49
18342,271,21,287.468,360.0
18343,273,21,133.757,151.34
18344,278,21,252.042,268.94
18345,296,21,169.388,150.93
18346,297,21,66.703,165.49
18347,298,21,108.137,183.43
18348,300,21,346.13,338.04
18349,2,22,230.041,291.71
18350,23,22,315.649,329.18
18351,58,22,264.637,233.92
18352,71,22,297.958,285.4
18353,107,22,133.472,176.75
18354,124,22,253.833,241.49
18355,134,22,345.409,360.0
18356,141,22,261.505,217.23
18357,145,22,121.896,237.93
18358,159,22,174.472,184.39
18359,172,22,136.099,161.47
18360,183,22,243.254,294.84
18361,206,22,125.256,160.75
18362,215,22,298.665,272.39
18363,226,22,323.26,287.08
18364,230,22,117.898,188.51
18365,232,22,236.437,207.34
18366,239,22,34.347,132.46
18367,241,22,51.834,89.29
18368,249,22,273.844,312.76
18369,257,22,237.795,308.15
18370,261,22,221.301,219.12
18371,270,22,227.127,231.53
18372,272,22,236.69,296.86
18373,294,22,270.72,294.64
18374,295,22,60.599,132.39
18375,299,22,138.215,179.51
18376,4,23,256.032,245.53
18377,10,23,134.379,227.66
18378,13,23,348.407,334.32
18379,15,23,127.133,175.23
18380,27,23,240.011,253.47
18381,32,23,195.151,218.83
18382,33,23,192.277,232.05
18383,36,23,66.498,163.82
18384,49,23,345.711,360.0
18385,57,23,300.606,234.88
18386,61,23,177.451,245.77
18387,66,23,270.787,360.0
18388,68,23,347.788,360.0
18389,73,23,277.197,292.23
18390,99,23,229.006,282.22
18391,101,23,262.276,260.15
18392,112,23,154.019,167.32
18393,114,23,304.792,360.0
18394,116,23,163.852,238.38
18395,117,23,330.459,360.0
18396,121,23,181.584,256.6
18397,125,23,133.838,221.25
18398,126,23,301.769,360.0
18399,131,23,275.551,301.89
18400,137,23,294.174,360.0
18401,138,23,177.023,185.31
18402,141,23,82.053,114.97
18403,144,23,221.967,231.48
18404,147,23,344.999,350.23
18405,151,23,151.145,202.87
18406,152,23,123.215,160.3
18407,154,23,326.275,246.19
18408,165,23,214.333,276.22
18409,188,23,171.47,204.18
18410,190,23,241.76,296.6
18411,199,23,57.376,91.0
18412,204,23,123.993,160.56
18413,215,23,135.273,186.12
18414,216,23,259.781,304.68
18415,221,23,303.939,360.0
18416,227,23,264.53,254.09
18417,236,23,223.716,277.9
18418,239,23,286.597,360.0
18419,240,23,334.872,330.47
18420,246,23,193.912,208.54
18421,256,23,147.974,188.35
18422,260,23,203.366,251.09
18423,263,23,254.099,310.87
18424,269,23,184.785,155.39
18425,276,23,327.739,360.0
18426,280,23,208.106,195.16
18427,286,23,93.911,151.87
18428,290,23,226.497,216.05
18429,291,23,320.437,292.12
18430,292,23,99.203,202.08
18431,294,23,75.744,152.34
18432,2,24,347.866,329.9
18433,14,24,343.997,246.49
18434,25,24,337.794,360.0
18435,29,24,93.121,138.0
18436,30,24,248.884,306.11
18437,31,24,139.402,208.48
18438,35,24,239.708,247.35
18439,36,24,333.317,360.0
18440,40,24,226.202,283.78
18441,42,24,126.828,145.26
18442,53,24,267.91,344.88
18443,55,24,101.677,183.36
18444,59,24,287.297,238.54
18445,63,24,227.169,278.49
18446,66,24,134.787,205.08
18447,69,24,237.398,240.36
18448,76,24,291.202,276.2
18449,80,24,232.922,249.88
18450,87,24,297.386,304.06
18451,99,24,157.523,210.96
18452,106,24,223.758,286.1
18453,111,24,211.779,228.38
18454,122,24,289.858,231.05
18455,123,24,212.356,254.55
18456,129,24,195.599,245.32
18457,132,24,32.948,115.56
18458,144,24,152.104,185.07
18459,152,24,276.005,350.5
18460,154,24,263.413,340.32
18461,160,24,261.051,349.03
18462,166,24,217.795,243.44
18463,179,24,246.777,308.45
18464,180,24,299.651,347.79
18465,186,24,260.536,294.35
18466,189,24,274.71,259.56
18467,195,24,305.356,284.23
18468,197,24,336.066,268.46
18469,201,24,45.361,155.16
18470,204,24,251.767,267.57
18471,212,24,221.927,263.91
18472,215,24,290.6,360.0
18473,218,24,106.555,124.4
18474,220,24,304.76,325.99
18475,223,24,304.48,320.48
18476,224,24,179.62,249.73
18477,225,24,340.777,299.78
18478,231,24,309.391,321.78
18479,233,24,304.691,245.13
18480,237,24,109.983,155.99
18481,242,24,152.195,207.12
18482,247,24,319.658,360.0
18483,258,24,313.028,240.19
18484,262,24,146.014,177.32
18485,264,24,168.714,184.45
18486,275,24,249.451,273.41
18487,276,24,52.196,135.57
18488,289,24,343.528,250.91
18489,296,24,137.27,245.13
18490,4,25,277.025,252.07
18491,8,25,280.932,306.79
18492,9,25,340.612,332.25
18493,11,25,258.417,338.69
18494,16,25,119.439,202.22
18495,21,25,291.391,333.23
18496,22,25,254.263,341.2
18497,35,25,136.808,206.29
18498,48,25,218.05,188.57
18499,58,25,182.825,239.2
18500,59,25,112.679,156.07
18501,63,25,251.076,341.86
18502,72,25,318.79,277.68
18503,77,25,161.963,276.7
18504,78,25,300.251,360.0
18505,80,25,275.761,225.35
18506,83,25,348.429,360.0
18507,90,25,295.314,316.1
18508,92,25,342.695,360.0
18509,93,25,99.054,177.09
18510,96,25,206.684,272.88
18511,103,25,121.116,172.57
18512,106,25,146.428,204.67
18513,138,25,72.171,130.77
18514,144,25,199.678,211.51
18515,145,25,138.957,213.44
18516,156,25,267.797,251.5
18517,157,25,290.534,360.0
18518,164,25,338.378,360.0
18519,165,25,266.161,249.64
18520,169,25,132.552,136.47
18521,170,25,61.211,146.59
18522,180,25,164.665,246.76
18523,192,25,317.481,360.0
18524,219,25,261.783,323.22
18525,225,25,286.216,242.76
18526,231,25,28.422,146.42
18527,235,25,221.405,223.72
18528,239,25,234.888,224.41
18529,240,25,237.723,281.32
18530,245,25,178.751,273.73
18531,246,25,226.579,200.68
18532,247,25,189.102,239.29
18533,262,25,303.639,314.21
18534,273,25,161.298,150.62
18535,296,25,203.194,296.64
18536,6,26,322.197,360.0
18537,13,26,81.976,162.82
18538,15,26,232.134,293.6
18539,20,26,292.945,360.0
18540,23,26,298.416,332.61
18541,41,26,158.003,222.29
18542,59,26,264.744,252.17
18543,107,26,102.135,154.55
18544,114,26,185.186,207.09
18545,118,26,220.911,249.93
18546,127,26,188.866,212.69
18547,134,26,315.756,311.02
18548,150,26,31.447,104.5
18549,159,26,143.133,243.75
18550,167,26,88.047,203.67
18551,187,26,264.199,283.44
18552,193,26,140.989,149.15
18553,202,26,181.152,178.73
18554,207,26,247.163,260.69
18555,215,26,271.631,302.33
18556,238,26,16.631,96.62
18557,247,26,276.014,278.48
18558,259,26,77.184,125.69
18559,260,26,318.732,239.19
18560,268,26,28.279,80.69
18561,273,26,327.735,357.61
18562,277,26,126.656,208.12
18563,281,26,109.103,220.4
18564,287,26,342.927,238.58
18565,294,26,259.687,226.27
18566,300,26,262.38,280.28
18567,1,27,120.222,152.44
18568,2,27,71.534,102.24
18569,3,27,208.207,194.66
18570,4,27,313.229,301.22
18571,30,27,221.628,313.57
18572,34,27,347.348,331.71
18573,55,27,253.135,306.44
18574,56,27,230.546,271.13
18575,62,27,318.32,309.97
18576,63,27,310.182,282.33
18577,66,27,176.871,244.62
18578,68,27,206.578,222.81
18579,71,27,83.017,171.76
18580,72,27,200.041,177.69
18581,75,27,274.849,258.39
18582,77,27,273.176,297.7
18583,81,27,222.045,237.98
18584,85,27,175.894,178.57
18585,86,27,96.992,189.95
18586,90,27,224.484,257.45
18587,107,27,144.126,244.76
18588,124,27,170.858,233.4
18589,129,27,244.0,251.16
18590,138,27,114.868,205.53
18591,143,27,330.858,360.0
18592,151,27,289.874,266.91
18593,165,27,328.385,349.04
18594,166,27,209.316,178.63
18595,171,27,222.412,228.75
18596,178,27,158.28,179.31
18597,179,27,243.496,243.69
18598,183,27,132.014,193.03
18599,191,27,25.094,162.11
18600,192,27,286.748,256.94
18601,202,27,85.913,110.82
18602,221,27,143.833,230.39
18603,222,27,317.019,360.0
18604,224,27,146.725,143.99
18605,232,27,127.236,206.01
18606,240,27,147.937,188.53
18607,247,27,70.486,219.94
18608,255,27,223.348,268.49
18609,256,27,111.344,231.17
18610,257,27,109.353,213.54
18611,267,27,209.386,233.62
18612,274,27,238.723,236.99
18613,275,27,206.499,183.22
18614,283,27,248.052,223.73
18615,287,27,266.849,360.0
18616,288,27,169.8,181.75
18617,2,28,159.195,236.33
18618,3,28,170.243,250.88
18619,8,28,157.155,161.02
18620,13,28,178.004,208.31
18621,15,28,216.353,303.0
18622,16,28,315.434,360.0
18623,23,28,342.38,294.03
18624,32,28,288.788,254.71
18625,45,28,41.718,172.0
18626,58,28,42.351,104.78
18627,79,28,167.118,231.17
18628,85,28,230.932,176.56
18629,87,28,112.585,123.77
18630,90,28,285.319,261.93
18631,107,28,144.467,178.85
18632,118,28,316.861,234.17
18633,119,28,263.986,241.17
18634,131,28,127.561,141.45
18635,133,28,236.703,286.92
18636,145,28,234.237,275.78
18637,155,28,321.097,295.84
18638,160,28,167.276,236.69
18639,167,28,264.056,268.7
18640,171,28,132.541,207.92
18641,190,28,132.198,203.9
18642,207,28,340.722,299.9
18643,216,28,87.127,135.38
18644,221,28,219.821,261.58
18645,238,28,242.109,231.05
18646,240,28,202.094,190.86
18647,243,28,154.938,185.12
18648,244,28,206.98,339.51
18649,249,28,20.634,99.78
18650,256,28,196.641,274.61
18651,258,28,148.191,167.84
18652,268,28,249.309,214.14
18653,289,28,342.681,349.47
18654,291,28,188.916,191.34
18655,297,28,327.602,244.92
18656,2,29,257.036,281.05
18657,9,29,227.883,208.76
18658,14,29,271.629,360.0
18659,16,29,340.698,360.0
18660,32,29,93.358,198.04
18661,34,29,133.791,199.79
18662,42,29,105.411,125.0
18663,51,29,210.009,270.71
18664,59,29,201.98,209.06
18665,63,29,177.361,189.09
18666,69,29,202.773,280.22
18667,72,29,313.774,260.37
18668,76,29,275.088,240.39
18669,84,29,89.63,190.3
18670,92,29,290.031,297.02
18671,96,29,230.584,239.81
18672,97,29,195.436,223.35
18673,103,29,131.983,159.42
18674,105,29,49.026,132.58
18675,131,29,197.347,250.55
18676,138,29,300.699,322.52
18677,142,29,288.808,339.86
18678,146,29,271.053,360.0
18679,154,29,258.501,213.08
18680,155,29,86.11,171.86
18681,158,29,197.565,215.96
18682,162,29,216.12,222.89
18683,173,29,320.203,290.67
18684,174,29,212.817,265.58
18685,180,29,222.001,241.1
18686,182,29,91.722,173.6
18687,184,29,127.707,264.4
18688,196,29,302.091,331.34
18689,218,29,68.477,118.27
18690,223,29,270.971,225.74
18691,227,29,115.363,139.99
18692,229,29,227.225,339.37
18693,242,29,64.843,109.19
18694,252,29,83.143,194.33
18695,254,29,270.468,327.16
18696,255,29,34.116,147.84
18697,257,29,326.013,241.9
18698,260,29,138.987,134.57
18699,269,29,111.59,122.86
18700,4,30,133.254,128.27
18701,6,30,320.2,360.0
18702,14,30,296.746,275.18
18703,15,30,149.682,190.04
18704,28,30,339.099,299.35
18705,37,30,154.436,207.12
18706,38,30,281.531,300.85
18707,43,30,253.064,301.27
18708,45,30,335.144,312.19
18709,47,30,257.065,360.0
18710,54,30,226.28,242.6
18711,56,30,318.922,249.14
18712,65,30,164.638,217.29
18713,66,30,165.471,192.38
18714,74,30,200.237,219.74
18715,75,30,177.707,159.37
18716,76,30,219.82,219.81
18717,78,30,287.521,302.36
18718,81,30,348.033,352.17
18719,85,30,242.606,292.73
18720,90,30,271.118,250.58
18721,94,30,252.809,263.04
18722,97,30,195.895,207.02
18723,108,30,196.312,210.67
18724,113,30,201.389,224.39
18725,117,30,202.661,169.51
18726,123,30,306.286,316.31
18727,125,30,261.697,241.96
18728,127,30,190.398,257.0
18729,128,30,223.695,252.31
18730,130,30,127.134,171.73
18731,133,30,207.625,193.17
18732,147,30,245.421,277.25
18733,151,30,274.892,213.6
18734,152,30,45.317,172.83
18735,153,30,147.16,148.23
18736,156,30,335.016,360.0
18737,163,30,239.91,252.15
18738,170,30,140.868,167.93
18739,174,30,45.08,151.28
18740,200,30,212.394,250.29
18741,201,30,244.293,245.28
18742,205,30,288.628,277.79
18743,212,30,285.383,223.28
18744,221,30,218.559,215.78
18745,224,30,125.564,216.16
18746,231,30,133.382,221.06
18747,233,30,77.39,131.76
18748,234,30,178.874,237.89
18749,269,30,58.068,89.44
18750,270,30,212.612,231.71
18751,275,30,342.124,352.79
18752,276,30,205.87,165.96
18753,278,30,36.149,101.3
18754,296,30,122.654,213.96
18755,7,31,212.057,268.17
18756,10,31,302.484,360.0
18757,14,31,318.956,282.08
18758,18,31,34.355,82.64
18759,29,31,81.296,189.24
18760,30,31,114.675,186.12
18761,32,31,85.746,195.1
18762,34,31,175.557,193.46
18763,46,31,147.069,193.77
18764,48,31,29.271,140.2
18765,51,31,139.108,182.98
18766,54,31,286.01,299.44
18767,55,31,41.057,107.25
18768,58,31,328.04,328.33
18769,59,31,233.516,259.91
18770,87,31,257.367,282.46
18771,98,31,232.373,273.27
18772,103,31,154.495,213.06
18773,104,31,298.248,360.0
18774,115,31,304.621,342.48
18775,120,31,282.74,266.47
18776,124,31,253.877,299.87
18777,153,31,170.974,226.94
18778,155,31,165.404,178.06
18779,157,31,283.873,294.06
18780,159,31,342.978,328.45
18781,165,31,113.133,136.41
18782,173,31,343.207,360.0
18783,178,31,258.975,243.15
18784,181,31,204.828,235.87
18785,186,31,261.034,281.01
18786,198,31,166.051,237.05
18787,203,31,224.76,225.22
18788,204,31,119.084,191.2
18789,207,31,313.549,360.0
18790,208,31,92.68,160.71
18791,215,31,192.62,259.27
18792,216,31,292.007,355.6
18793,217,31,318.34,328.21
18794,219,31,311.695,249.77
18795,223,31,189.927,185.17
18796,225,31,209.094,235.85
18797,231,31,211.45,220.92
18798,234,31,238.408,215.16
18799,236,31,206.61,206.98
18800,243,31,261.104,306.0
18801,247,31,297.913,320.47
18802,251,31,139.646,206.6
18803,266,31,101.657,171.91
18804,269,31,59.86,149.43
18805,276,31,106.064,136.04
18806,280,31,171.482,214.02
18807,282,31,262.335,288.62
18808,283,31,139.644,174.56
18809,2,32,182.966,275.18
18810,6,32,249.898,232.17
18811,10,32,289.083,263.17
18812,16,32,247.51,243.88
18813,24,32,184.717,226.28
18814,25,32,157.853,205.72
18815,35,32,116.169,128.47
18816,38,32,298.938,321.99
18817,43,32,221.462,293.25
18818,46,32,231.136,203.93
18819,62,32,153.25,170.83
18820,63,32,143.738,245.93
18821,66,32,79.236,203.26
18822,67,32,51.011,183.0
18823,73,32,318.923,299.59
18824,74,32,201.857,213.39
18825,76,32,264.557,210.18
18826,83,32,326.104,360.0
18827,87,32,176.323,253.81
18828,89,32,254.985,237.47
18829,91,32,206.164,221.21
18830,92,32,259.869,224.68
18831,96,32,214.785,303.45
18832,97,32,143.872,183.79
18833,100,32,310.784,275.29
18834,107,32,290.658,275.48
18835,109,32,227.779,270.89
18836,115,32,262.584,285.53
18837,118,32,254.987,207.13
18838,120,32,209.37,250.47
18839,128,32,281.724,292.55
18840,129,32,247.974,305.1
18841,131,32,167.918,173.4
18842,132,32,194.344,248.76
18843,135,32,120.943,141.69
18844,147,32,272.684,266.17
18845,152,32,129.994,162.76
18846,174,32,129.458,189.04
18847,179,32,99.309,128.97
18848,180,32,141.769,146.81
18849,187,32,305.449,280.61
18850,192,32,166.814,181.05
18851,196,32,313.424,360.0
18852,202,32,257.842,281.67
18853,221,32,133.391,238.07
18854,222,32,333.962,310.63
18855,226,32,93.394,141.82
18856,227,32,128.803,144.26
18857,242,32,35.665,116.69
18858,243,32,175.606,196.73
18859,253,32,219.491,237.64
18860,257,32,283.4,356.79
18861,261,32,194.61,165.4
18862,265,32,56.809,148.11
18863,275,32,257.589,290.37
18864,284,32,279.462,304.07
18865,293,32,185.92,177.73
18866,294,32,264.274,315.9
18867,297,32,211.15,256.59
18868,18,33,246.823,311.42
18869,32,33,292.66,360.0
18870,50,33,176.711,207.95
18871,61,33,158.88,240.76
18872,76,33,195.669,242.78
18873,89,33,289.504,264.22
18874,98,33,67.725,156.74
18875,110,33,323.558,243.03
18876,121,33,181.341,221.18
18877,144,33,290.386,294.95
18878,146,33,250.814,281.7
18879,175,33,110.376,218.14
18880,203,33,186.387,173.24
18881,208,33,191.12,213.42
18882,223,33,143.642,174.12
18883,225,33,77.723,108.38
18884,231,33,304.465,360.0
18885,232,33,311.707,246.25
18886,246,33,204.26,256.4
18887,256,33,336.626,290.47
18888,272,33,265.838,316.1
18889,278,33,234.941,223.42
18890,280,33,122.889,185.78
18891,292,33,244.834,273.59
18892,300,33,237.404,276.28
18893,4,34,197.707,270.66
18894,18,34,204.704,255.77
18895,30,34,287.375,320.18
18896,32,34,225.314,224.59
18897,35,34,277.549,207.91
18898,44,34,245.528,259.77
18899,50,34,280.734,253.65
18900,51,34,236.016,284.69
18901,55,34,140.02,187.36
18902,89,34,223.61,268.87
18903,99,34,198.202,268.58
18904,106,34,263.268,210.94
18905,109,34,95.153,133.46
18906,113,34,197.611,250.28
18907,119,34,225.999,178.4
18908,121,34,269.319,310.87
18909,152,34,312.408,221.1
18910,154,34,277.636,296.35
18911,164,34,228.677,278.77
18912,177,34,103.059,184.53
18913,180,34,336.962,257.54
18914,200,34,216.667,269.65
18915,214,34,228.058,249.81
18916,224,34,219.993,237.77
18917,240,34,231.088,212.74
18918,242,34,192.44,165.75
18919,264,34,195.71,233.4
18920,265,34,255.967,360.0
18921,275,34,268.45,323.89
18922,285,34,205.706,268.96
18923,2,35,117.933,235.65
18924,8,35,305.636,360.0
18925,12,35,290.16,360.0
18926,16,35,255.561,339.62
18927,17,35,265.808,265.12
18928,19,35,291.454,297.75
18929,26,35,311.76,314.31
18930,39,35,245.947,305.69
18931,47,35,183.325,238.5
18932,61,35,261.533,242.83
18933,62,35,250.59,195.84
18934,80,35,141.437,143.99
18935,81,35,190.475,239.66
18936,85,35,222.001,274.27
18937,86,35,159.203,150.35
18938,88,35,169.434,200.34
18939,93,35,214.169,260.24
18940,103,35,47.944,178.94
18941,112,35,234.507,269.05
18942,115,35,184.844,274.86
18943,121,35,242.829,320.64
18944,133,35,89.31,161.43
18945,142,35,261.045,206.15
18946,149,35,323.456,331.58
18947,152,35,227.595,340.11
18948,155,35,179.852,163.05
18949,169,35,239.712,255.58
18950,173,35,166.545,229.27
18951,175,35,318.771,301.56
18952,176,35,212.584,207.62
18953,178,35,125.526,209.62
18954,179,35,202.096,254.52
18955,182,35,158.999,186.23
18956,184,35,274.166,283.61
18957,189,35,316.312,223.13
18958,192,35,216.625,244.96
18959,193,35,270.605,275.83
18960,194,35,268.397,224.15
18961,200,35,73.525,138.66
18962,201,35,204.271,245.21
18963,204,35,177.597,161.7
18964,217,35,125.918,220.3
18965,218,35,207.366,221.99
18966,220,35,255.179,317.46
18967,222,35,344.229,352.88
18968,224,35,81.319,161.9
18969,241,35,333.672,347.83
18970,257,35,172.693,231.96
18971,269,35,166.15,227.94
18972,273,35,24.809,107.12
18973,292,35,304.048,360.0
18974,298,35,221.285,246.21
18975,300,35,199.991,259.44
18976,7,36,253.988,340.58
18977,17,36,324.623,350.22
18978,32,36,169.373,251.91
18979,33,36,147.941,183.8
18980,38,36,256.023,224.46
18981,47,36,258.529,227.74
18982,54,36,176.667,214.79
18983,64,36,295.672,360.0
18984,66,36,248.599,238.51
18985,77,36,175.606,189.65
18986,79,36,295.352,349.47
18987,92,36,196.253,271.62
18988,97,36,244.853,346.39
18989,99,36,204.188,190.91
18990,104,36,113.38,232.78
18991,114,36,343.772,354.1
18992,126,36,247.667,299.35
18993,135,36,285.976,245.19
18994,136,36,333.38,288.5
18995,144,36,184.67,230.75
18996,152,36,62.687,108.77
18997,173,36,299.869,293.06
18998,189,36,160.299,179.19
18999,191,36,286.931,350.95
19000,192,36,321.033,360.0
19001,197,36,72.806,150.13
19002,204,36,84.964,186.08
19003,219,36,128.236,214.2
19004,223,36,186.974,237.48
19005,232,36,167.591,221.55
19006,243,36,221.971,245.69
19007,244,36,260.44,306.02
19008,245,36,297.28,316.91
19009,250,36,189.332,243.63
19010,260,36,203.196,317.81
19011,265,36,190.873,213.42
19012,272,36,171.924,192.53
19013,279,36,157.283,213.7
19014,282,36,138.436,171.55
19015,283,36,315.365,309.36
19016,286,36,62.446,137.41
19017,4,37,179.559,210.6
19018,6,37,200.039,282.44
19019,25,37,187.559,196.18
19020,28,37,258.1,335.98
19021,29,37,68.958,151.84
19022,34,37,195.928,276.31
19023,35,37,86.814,189.08
19024,38,37,323.489,277.16
19025,44,37,132.584,169.49
19026,48,37,90.075,126.49
19027,57,37,254.347,360.0
19028,59,37,133.092,191.22
19029,62,37,165.952,161.09
19030,64,37,289.676,305.75
19031,68,37,94.677,182.18
19032,70,37,271.369,271.78
19033,74,37,222.705,300.09
19034,81,37,195.481,238.96
19035,89,37,286.575,289.62
19036,94,37,281.921,225.32
19037,99,37,36.883,104.73
19038,103,37,67.8,182.15
19039,104,37,304.955,259.17
19040,114,37,258.583,268.02
19041,124,37,225.966,259.66
19042,126,37,173.189,168.96
19043,129,37,180.557,157.48
19044,132,37,154.972,181.92
19045,133,37,53.934,130.08
19046,142,37,263.905,223.95
19047,146,37,225.127,344.08
19048,148,37,251.483,192.77
19049,153,37,79.817,156.07
19050,155,37,113.204,165.86
19051,161,37,188.308,226.54
19052,165,37,220.229,318.94
19053,166,37,123.724,200.18
19054,174,37,196.049,205.04
19055,176,37,270.786,228.45
19056,177,37,233.73,219.89
19057,178,37,144.373,247.92
19058,202,37,242.559,227.26
19059,207,37,307.47,357.51
19060,210,37,316.941,251.07
19061,251,37,195.778,254.29
19062,254,37,265.668,243.86
19063,255,37,72.022,142.12
19064,258,37,156.661,206.97
19065,267,37,293.153,343.37
19066,270,37,194.419,191.95
19067,285,37,10.002,105.46
19068,293,37,250.347,283.12
19069,298,37,226.553,256.89
19070,3,38,136.155,147.87
19071,6,38,310.935,284.48
19072,8,38,212.057,184.04
19073,11,38,138.331,148.08
19074,13,38,166.861,193.04
19075,26,38,105.745,143.97
19076,35,38,255.866,287.35
19077,45,38,272.968,342.94
19078,50,38,332.994,360.0
19079,59,38,214.553,212.87
19080,85,38,39.679,166.63
19081,86,38,111.022,183.74
19082,97,38,218.901,265.38
19083,101,38,79.19,136.89
19084,104,38,176.426,166.04
19085,107,38,100.651,131.89
19086,114,38,192.225,188.86
19087,136,38,85.299,137.16
19088,138,38,90.69,184.34
19089,141,38,148.063,166.57
19090,144,38,340.606,320.33
19091,169,38,21.638,78.67
19092,175,38,270.637,201.24
19093,185,38,340.543,360.0
19094,188,38,218.147,221.36
19095,207,38,143.204,164.97
19096,209,38,196.738,266.9
19097,217,38,205.194,204.93
19098,230,38,172.111,210.77
19099,259,38,161.123,171.29
19100,267,38,77.237,202.11
19101,278,38,302.748,360.0
19102,285,38,314.26,360.0
19103,300,38,159.191,229.85
19104,3,39,62.861,91.25
19105,14,39,152.707,232.35
19106,25,39,223.978,225.06
19107,41,39,33.766,127.21
19108,45,39,153.242,259.67
19109,59,39,199.982,182.03
19110,71,39,160.553,238.81
19111,87,39,186.536,206.89
19112,88,39,128.636,184.45
19113,96,39,206.429,242.65
19114,115,39,330.186,280.02
19115,118,39,280.411,330.1
19116,131,39,211.872,293.75
19117,138,39,156.908,212.62
19118,141,39,315.036,335.84
19119,153,39,260.338,197.14
19120,157,39,310.972,304.56
19121,158,39,283.677,292.0
19122,168,39,258.854,259.53
19123,176,39,229.547,220.91
19124,190,39,91.86,194.63
19125,210,39,55.344,180.29
19126,226,39,250.857,247.5
19127,230,39,47.798,157.67
19128,232,39,214.985,217.8
19129,245,39,161.708,213.04
19130,258,39,185.651,266.14
19131,270,39,158.455,191.59
19132,274,39,69.728,143.0
19133,275,39,325.362,344.76
19134,281,39,55.254,143.52
19135,291,39,80.461,109.39
19136,292,39,322.643,272.68
19137,294,39,322.329,339.96
19138,295,39,106.011,173.16
19139,7,40,81.741,123.36
19140,12,40,104.148,179.95
19141,19,40,247.571,265.75
19142,23,40,338.73,356.1
19143,54,40,249.709,239.88
19144,61,40,161.342,211.08
19145,67,40,220.272,240.72
19146,68,40,325.861,360.0
19147,89,40,23.018,78.02
19148,92,40,134.124,223.45
19149,108,40,114.766,209.33
19150,113,40,47.209,160.05
19151,128,40,128.214,218.95
19152,130,40,349.781,325.2
19153,135,40,326.642,355.44
19154,140,40,322.131,317.52
19155,154,40,42.132,117.08
19156,161,40,154.003,193.13
19157,181,40,345.304,306.11
19158,192,40,235.75,261.47
19159,200,40,344.117,282.06
19160,204,40,237.73,225.4
19161,223,40,123.356,137.34
19162,227,40,122.388,192.71
19163,237,40,268.605,285.72
19164,254,40,240.816,357.58
19165,255,40,259.621,292.33
19166,276,40,231.023,294.34
19167,279,40,123.776,182.51
19168,284,40,241.419,215.53
19169,297,40,333.839,360.0
19170,1,41,252.108,188.57
19171,3,41,92.622,147.1
19172,9,41,347.334,349.54
19173,20,41,180.173,265.13
19174,22,41,182.864,225.0
19175,28,41,99.565,119.11
19176,65,41,234.292,244.54
19177,77,41,335.055,313.91
19178,88,41,115.629,168.28
19179,96,41,201.31,176.16
19180,118,41,312.255,288.34
19181,120,41,260.876,293.52
19182,146,41,301.937,358.4
19183,149,41,151.554,227.48
19184,151,41,328.467,353.05
19185,167,41,219.183,326.35
19186,170,41,252.755,218.44
19187,171,41,36.706,154.11
19188,173,41,109.437,139.15
19189,188,41,271.939,273.41
19190,191,41,163.682,185.17
19191,207,41,338.975,337.98
19192,215,41,272.25,318.2
19193,244,41,293.444,328.11
19194,260,41,281.41,330.14
19195,261,41,237.434,219.39
19196,270,41,179.098,172.38
19197,272,41,332.608,340.84
19198,273,41,258.867,212.58
19199,290,41,220.775,188.89
19200,298,41,347.655,282.25
19201,18,42,219.907,313.36
19202,25,42,281.997,282.33
19203,27,42,215.291,213.22
19204,28,42,281.792,309.31
19205,34,42,152.449,227.49
19206,36,42,338.553,300.04
19207,45,42,248.095,313.14
19208,55,42,149.661,194.06
19209,64,42,326.721,320.88
19210,65,42,281.482,339.83
19211,66,42,90.037,158.28
19212,69,42,308.177,348.42
19213,70,42,294.567,360.0
19214,91,42,196.961,339.28
19215,93,42,336.941,360.0
19216,97,42,192.177,197.29
19217,99,42,134.628,165.41
19218,103,42,162.103,199.09
19219,115,42,127.696,188.17
19220,119,42,99.016,173.56
